y_true,y_pred,NEUTRAL,POSITIVE,NEGATIVE
2,2.0,0.1807,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75144
1,0.0,0.73482,0.19698,0.06819
1,2.0,0.18067,0.06785,0.75148
1,2.0,0.18081,0.06788,0.75131
2,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.81565,0.15005,0.0343
1,0.0,0.8306,0.13786,0.03154
0,2.0,0.18069,0.06786,0.75146
1,2.0,0.18069,0.06786,0.75145
2,2.0,0.1807,0.06786,0.75145
1,2.0,0.1807,0.06786,0.75145
0,2.0,0.18068,0.06785,0.75147
1,0.0,0.8105,0.15541,0.03409
2,2.0,0.18069,0.06786,0.75145
0,0.0,0.81801,0.14913,0.03286
0,0.0,0.81826,0.14823,0.03351
1,1.0,0.01665,0.97934,0.00401
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18084,0.06789,0.75128
1,0.0,0.81885,0.14775,0.03339
1,0.0,0.77151,0.18037,0.04812
1,2.0,0.1807,0.06786,0.75144
2,2.0,0.18068,0.06785,0.75147
0,0.0,0.80247,0.16273,0.03479
2,2.0,0.18069,0.06785,0.75146
1,2.0,0.18069,0.06786,0.75146
0,0.0,0.81782,0.15015,0.03203
1,0.0,0.81659,0.14903,0.03437
0,2.0,0.1808,0.06787,0.75133
0,2.0,0.18069,0.06786,0.75146
0,1.0,0.15439,0.8067,0.03891
0,2.0,0.1807,0.06786,0.75145
2,2.0,0.1807,0.06786,0.75145
1,0.0,0.8128,0.13258,0.05462
0,0.0,0.81357,0.15289,0.03355
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18068,0.06785,0.75147
2,0.0,0.82572,0.14213,0.03215
1,0.0,0.81478,0.15137,0.03384
2,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06786,0.75145
1,2.0,0.1807,0.06786,0.75144
1,2.0,0.18074,0.06787,0.75139
0,2.0,0.18071,0.06785,0.75143
1,0.0,0.82111,0.13844,0.04045
1,2.0,0.1807,0.06786,0.75145
1,0.0,0.80582,0.15408,0.0401
2,2.0,0.18069,0.06785,0.75146
1,0.0,0.82659,0.14072,0.03269
2,0.0,0.81596,0.15233,0.0317
2,0.0,0.81154,0.15641,0.03205
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06785,0.75146
0,2.0,0.18066,0.06784,0.75151
1,2.0,0.18072,0.06786,0.75143
1,2.0,0.18069,0.06786,0.75145
1,1.0,0.01547,0.98084,0.0037
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06785,0.75146
1,2.0,0.1808,0.06789,0.7513
0,0.0,0.81988,0.14625,0.03387
0,2.0,0.1807,0.06786,0.75145
0,0.0,0.77267,0.17341,0.05392
1,2.0,0.18066,0.06785,0.75149
1,2.0,0.18077,0.06788,0.75136
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06785,0.75146
0,2.0,0.18067,0.06785,0.75148
1,2.0,0.18069,0.06786,0.75145
1,2.0,0.27139,0.22795,0.50067
1,2.0,0.18069,0.06786,0.75145
0,0.0,0.80478,0.16115,0.03407
1,1.0,0.01684,0.97911,0.00405
1,0.0,0.81315,0.15141,0.03544
1,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18067,0.06785,0.75148
2,2.0,0.1807,0.06786,0.75145
1,2.0,0.18069,0.06785,0.75147
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.1807,0.06785,0.75144
0,2.0,0.1807,0.06785,0.75145
0,1.0,0.04287,0.94586,0.01128
0,2.0,0.18069,0.06785,0.75146
0,0.0,0.7976,0.16816,0.03424
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18072,0.06787,0.75141
0,0.0,0.77013,0.1897,0.04018
0,0.0,0.75327,0.18682,0.05991
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06785,0.75146
1,0.0,0.82088,0.14374,0.03538
0,2.0,0.18069,0.06785,0.75146
0,2.0,0.18067,0.06785,0.75148
1,2.0,0.18073,0.06786,0.75141
1,0.0,0.80281,0.16205,0.03514
1,0.0,0.53366,0.35943,0.10691
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75144
0,0.0,0.81824,0.15018,0.03159
1,2.0,0.18069,0.06786,0.75145
0,0.0,0.57383,0.3365,0.08967
1,0.0,0.80857,0.15682,0.03462
1,0.0,0.79794,0.1624,0.03966
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.80037,0.16513,0.0345
1,0.0,0.81808,0.15018,0.03174
0,2.0,0.18069,0.06785,0.75146
0,0.0,0.8173,0.15053,0.03217
0,2.0,0.1808,0.06788,0.75132
0,2.0,0.1807,0.06786,0.75145
2,2.0,0.18069,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06785,0.75146
1,2.0,0.1807,0.06786,0.75145
0,0.0,0.82293,0.14439,0.03268
0,0.0,0.80909,0.15683,0.03408
0,0.0,0.81359,0.15457,0.03184
0,2.0,0.1807,0.06786,0.75144
2,2.0,0.1807,0.06786,0.75144
0,0.0,0.79404,0.16952,0.03644
0,2.0,0.1807,0.06786,0.75144
2,2.0,0.18069,0.06786,0.75145
2,2.0,0.18068,0.06786,0.75146
1,2.0,0.18068,0.06785,0.75147
0,2.0,0.18068,0.06785,0.75147
1,2.0,0.18069,0.06786,0.75145
0,0.0,0.8134,0.15301,0.0336
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06786,0.75145
0,0.0,0.81047,0.15573,0.0338
2,2.0,0.1807,0.06786,0.75145
1,0.0,0.81073,0.14892,0.04035
0,2.0,0.18071,0.06786,0.75143
0,2.0,0.18069,0.06786,0.75146
1,2.0,0.18069,0.06786,0.75146
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18071,0.06785,0.75144
1,0.0,0.78098,0.1712,0.04782
0,0.0,0.81124,0.15467,0.03409
0,2.0,0.18069,0.06785,0.75146
1,0.0,0.81222,0.15357,0.03421
1,1.0,0.01585,0.98035,0.00379
0,2.0,0.18069,0.06785,0.75146
0,0.0,0.81546,0.15214,0.0324
2,2.0,0.18068,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.1807,0.06786,0.75144
2,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06785,0.75146
2,2.0,0.18069,0.06786,0.75145
1,0.0,0.81479,0.15243,0.03278
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.80175,0.1631,0.03515
1,2.0,0.18068,0.06785,0.75147
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18066,0.06784,0.7515
0,2.0,0.18069,0.06786,0.75146
1,0.0,0.81823,0.15021,0.03156
0,2.0,0.1807,0.06786,0.75144
2,2.0,0.1807,0.06786,0.75144
2,0.0,0.82376,0.14368,0.03256
2,2.0,0.18154,0.06809,0.75037
0,2.0,0.18068,0.06785,0.75146
1,2.0,0.18069,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18068,0.06785,0.75147
1,0.0,0.77013,0.1897,0.04018
1,0.0,0.80969,0.15599,0.03432
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06785,0.75146
2,2.0,0.1807,0.06786,0.75144
1,1.0,0.13885,0.82357,0.03758
1,2.0,0.18072,0.06788,0.7514
2,2.0,0.1807,0.06786,0.75144
1,0.0,0.81944,0.1468,0.03376
1,2.0,0.18068,0.06785,0.75146
2,2.0,0.18069,0.06786,0.75146
1,2.0,0.18069,0.06785,0.75145
0,2.0,0.18088,0.0679,0.75122
1,2.0,0.18069,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75144
1,0.0,0.82059,0.14752,0.03189
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18072,0.06786,0.75142
0,2.0,0.1807,0.06786,0.75144
2,2.0,0.1807,0.06786,0.75144
0,0.0,0.81394,0.1531,0.03296
1,0.0,0.81134,0.15423,0.03444
0,2.0,0.1807,0.06786,0.75144
2,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06784,0.75147
0,1.0,0.03692,0.95319,0.00989
0,2.0,0.18095,0.06795,0.75111
0,0.0,0.82192,0.14578,0.0323
0,2.0,0.1807,0.06786,0.75145
1,2.0,0.18069,0.06785,0.75145
1,0.0,0.51185,0.40115,0.087
0,0.0,0.82115,0.14755,0.03131
1,0.0,0.73477,0.22037,0.04486
0,2.0,0.18068,0.06785,0.75148
1,0.0,0.81852,0.14795,0.03352
0,2.0,0.18068,0.06785,0.75146
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06785,0.75146
0,2.0,0.18068,0.06785,0.75147
1,1.0,0.01694,0.97898,0.00408
0,0.0,0.8293,0.11288,0.05782
1,2.0,0.18069,0.06786,0.75145
1,0.0,0.81893,0.14841,0.03266
2,2.0,0.18069,0.06786,0.75145
0,1.0,0.13016,0.84405,0.02579
0,0.0,0.80335,0.16357,0.03308
0,2.0,0.18069,0.06785,0.75146
0,0.0,0.82978,0.13845,0.03177
2,2.0,0.18068,0.06785,0.75147
1,0.0,0.81156,0.15453,0.03392
0,0.0,0.76135,0.18941,0.04924
2,2.0,0.18069,0.06786,0.75146
2,2.0,0.18069,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.1807,0.06786,0.75145
1,0.0,0.80988,0.15517,0.03495
2,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06785,0.75145
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.18105,0.06796,0.75099
0,0.0,0.82041,0.14746,0.03213
2,2.0,0.18069,0.06786,0.75145
0,0.0,0.65805,0.28438,0.05756
0,2.0,0.1807,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18092,0.0679,0.75118
1,2.0,0.18066,0.06784,0.7515
0,0.0,0.77758,0.16983,0.05259
0,0.0,0.81927,0.1465,0.03424
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18067,0.06785,0.75148
0,2.0,0.1807,0.06786,0.75144
0,1.0,0.01547,0.98084,0.0037
0,2.0,0.18067,0.06785,0.75148
0,0.0,0.81412,0.15181,0.03408
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75145
0,0.0,0.82309,0.14367,0.03324
2,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06785,0.75145
2,2.0,0.1807,0.06786,0.75145
0,1.0,0.41379,0.52136,0.06485
0,0.0,0.82122,0.14569,0.03309
0,2.0,0.1807,0.06786,0.75144
0,0.0,0.7821,0.17114,0.04677
0,2.0,0.18067,0.06785,0.75149
0,2.0,0.18067,0.06784,0.75149
0,2.0,0.18072,0.06785,0.75143
1,2.0,0.1807,0.06786,0.75145
0,0.0,0.79206,0.11404,0.0939
0,2.0,0.1807,0.06786,0.75145
2,0.0,0.82096,0.14662,0.03242
1,1.0,0.01535,0.98099,0.00367
0,0.0,0.81703,0.14986,0.03311
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75145
1,1.0,0.01805,0.97757,0.00437
0,2.0,0.18074,0.06786,0.7514
2,2.0,0.18069,0.06786,0.75145
2,2.0,0.0026,0.0025,0.9949
2,2.0,0.1807,0.06786,0.75145
1,2.0,0.18068,0.06784,0.75148
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18087,0.06791,0.75123
2,2.0,0.18069,0.06786,0.75145
1,1.0,0.43107,0.49491,0.07402
2,0.0,0.81816,0.15032,0.03152
0,2.0,0.1807,0.06786,0.75144
2,2.0,0.1807,0.06786,0.75144
0,0.0,0.81619,0.15034,0.03347
0,0.0,0.82177,0.14498,0.03325
0,2.0,0.18069,0.06785,0.75146
1,2.0,0.18069,0.06786,0.75146
0,2.0,0.18066,0.06784,0.7515
1,2.0,0.18069,0.06786,0.75146
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06786,0.75146
1,2.0,0.18069,0.06785,0.75146
2,2.0,0.18069,0.06786,0.75145
1,0.0,0.80605,0.16054,0.03341
1,0.0,0.81191,0.15399,0.03411
1,0.0,0.81795,0.14829,0.03376
0,1.0,0.13883,0.83372,0.02745
2,2.0,0.1807,0.06786,0.75144
1,0.0,0.81644,0.15198,0.03158
1,2.0,0.18068,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18068,0.06785,0.75146
2,2.0,0.18069,0.06786,0.75145
2,2.0,0.1807,0.06786,0.75145
0,2.0,0.18068,0.06785,0.75147
0,2.0,0.18067,0.06785,0.75148
2,2.0,0.18069,0.06785,0.75146
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.61234,0.31915,0.06852
0,0.0,0.82841,0.13824,0.03335
1,2.0,0.1807,0.06786,0.75144
1,0.0,0.8163,0.1504,0.0333
1,1.0,0.04686,0.94111,0.01203
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75145
0,0.0,0.73155,0.20419,0.06426
1,2.0,0.18069,0.06786,0.75146
1,2.0,0.18071,0.06786,0.75143
0,2.0,0.18068,0.06786,0.75146
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18068,0.06785,0.75147
0,2.0,0.18068,0.06785,0.75146
1,2.0,0.18069,0.06786,0.75145
1,2.0,0.18068,0.06785,0.75146
2,2.0,0.18069,0.06786,0.75145
1,2.0,0.18068,0.06785,0.75146
1,1.0,0.03213,0.95932,0.00856
0,0.0,0.67772,0.26852,0.05376
0,2.0,0.18067,0.06784,0.75148
1,0.0,0.81872,0.14851,0.03277
0,2.0,0.1807,0.06786,0.75145
0,0.0,0.6287,0.30707,0.06424
0,2.0,0.18068,0.06785,0.75147
0,2.0,0.18069,0.06785,0.75146
1,2.0,0.18073,0.06786,0.75141
0,1.0,0.03459,0.95617,0.00925
2,2.0,0.18069,0.06785,0.75145
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75146
1,1.0,0.43749,0.48779,0.07472
0,2.0,0.18069,0.06785,0.75146
2,2.0,0.1807,0.06786,0.75143
0,0.0,0.7732,0.18262,0.04418
1,2.0,0.18067,0.06785,0.75148
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.7263,0.22527,0.04843
0,2.0,0.18072,0.06786,0.75142
2,2.0,0.18069,0.06786,0.75146
0,2.0,0.18081,0.0679,0.75129
1,0.0,0.82248,0.14542,0.0321
0,2.0,0.18068,0.06785,0.75147
1,1.0,0.36606,0.57117,0.06277
0,1.0,0.04109,0.94801,0.0109
2,2.0,0.1807,0.06786,0.75144
1,1.0,0.01564,0.98063,0.00374
1,2.0,0.18076,0.06787,0.75138
1,0.0,0.61612,0.33223,0.05165
0,0.0,0.81405,0.15236,0.03359
1,2.0,0.1807,0.06786,0.75144
2,2.0,0.18064,0.06783,0.75152
2,2.0,0.1807,0.06786,0.75144
2,2.0,0.18067,0.06784,0.75149
0,0.0,0.81188,0.15417,0.03395
0,0.0,0.81357,0.15178,0.03465
2,2.0,0.18069,0.06786,0.75146
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.81784,0.14924,0.03293
2,2.0,0.18075,0.06786,0.75139
1,2.0,0.18072,0.06786,0.75142
2,2.0,0.1807,0.06785,0.75144
1,0.0,0.76804,0.19085,0.04111
0,0.0,0.75988,0.20081,0.03931
1,2.0,0.1807,0.06786,0.75145
1,2.0,0.18068,0.06785,0.75147
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06786,0.75145
1,1.0,0.02922,0.96307,0.0077
2,2.0,0.18067,0.06782,0.7515
1,1.0,0.34449,0.5968,0.05871
1,2.0,0.18072,0.06787,0.75142
1,0.0,0.80554,0.15925,0.03521
0,2.0,0.18069,0.06785,0.75146
1,1.0,0.03171,0.95983,0.00846
0,0.0,0.79552,0.16865,0.03583
2,0.0,0.78618,0.17203,0.04179
0,0.0,0.75856,0.18478,0.05666
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.78687,0.17958,0.03355
0,0.0,0.82048,0.14741,0.03211
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18076,0.06787,0.75137
0,0.0,0.81992,0.14719,0.03289
1,2.0,0.1807,0.06786,0.75145
0,2.0,0.18089,0.0679,0.75121
2,2.0,0.18071,0.06786,0.75143
0,2.0,0.1807,0.06786,0.75145
1,1.0,0.27351,0.66838,0.05811
2,2.0,0.18069,0.06786,0.75146
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75146
0,2.0,0.1807,0.06786,0.75144
1,0.0,0.81891,0.14706,0.03403
1,1.0,0.04528,0.94294,0.01179
1,0.0,0.69453,0.25576,0.04971
0,2.0,0.1807,0.06786,0.75144
1,0.0,0.8037,0.16127,0.03502
2,2.0,0.18069,0.06786,0.75145
1,0.0,0.82088,0.14777,0.03135
1,2.0,0.18069,0.06786,0.75145
2,2.0,0.18067,0.06785,0.75149
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.18068,0.06784,0.75148
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.1807,0.06786,0.75145
1,2.0,0.1807,0.06786,0.75144
2,2.0,0.18071,0.06786,0.75143
1,0.0,0.80887,0.10367,0.08746
1,0.0,0.81394,0.1531,0.03296
0,0.0,0.81838,0.14846,0.03316
2,0.0,0.82648,0.14046,0.03305
1,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06785,0.75146
0,0.0,0.7862,0.16991,0.04389
1,2.0,0.18069,0.06786,0.75145
1,0.0,0.80076,0.16623,0.03301
1,0.0,0.81529,0.15083,0.03388
1,1.0,0.08507,0.89577,0.01916
0,0.0,0.80316,0.16083,0.036
0,2.0,0.18068,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18068,0.06785,0.75147
0,2.0,0.18067,0.06785,0.75149
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.77587,0.17951,0.04462
1,2.0,0.26176,0.2584,0.47983
1,1.0,0.00598,0.99067,0.00335
2,2.0,0.1807,0.06786,0.75145
2,2.0,0.18068,0.06785,0.75148
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.18073,0.06784,0.75142
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06784,0.75148
1,2.0,0.1807,0.06785,0.75145
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18085,0.0679,0.75125
2,2.0,0.18069,0.06786,0.75144
0,0.0,0.82319,0.14443,0.03237
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18088,0.0679,0.75122
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.72547,0.22983,0.0447
1,2.0,0.1807,0.06786,0.75144
0,0.0,0.81623,0.15005,0.03372
0,2.0,0.18069,0.06786,0.75146
2,2.0,0.18066,0.06784,0.7515
0,2.0,0.1807,0.06786,0.75144
2,2.0,0.18067,0.06784,0.75149
1,0.0,0.80951,0.1564,0.03409
1,1.0,0.01706,0.97883,0.00411
1,1.0,0.02204,0.9725,0.00547
2,2.0,0.18071,0.06785,0.75144
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18068,0.06785,0.75147
1,2.0,0.18069,0.06785,0.75146
1,2.0,0.1807,0.06786,0.75145
1,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06785,0.75146
0,0.0,0.8308,0.13664,0.03256
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18068,0.06785,0.75146
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18068,0.06785,0.75147
0,2.0,0.1807,0.06786,0.75144
0,0.0,0.79868,0.16762,0.0337
0,2.0,0.18067,0.06784,0.7515
1,1.0,0.04926,0.9381,0.01264
1,2.0,0.18069,0.06785,0.75145
0,0.0,0.81716,0.14996,0.03287
1,0.0,0.80252,0.15735,0.04014
2,2.0,0.18069,0.06786,0.75145
1,2.0,0.18071,0.06785,0.75144
1,2.0,0.18068,0.06785,0.75147
2,2.0,0.1807,0.06786,0.75144
0,0.0,0.80297,0.16185,0.03518
0,0.0,0.80902,0.15668,0.0343
1,2.0,0.18068,0.06785,0.75147
1,2.0,0.18067,0.06782,0.75152
1,2.0,0.18068,0.06785,0.75147
0,0.0,0.80239,0.16028,0.03733
1,0.0,0.81601,0.15151,0.03249
0,2.0,0.18068,0.06785,0.75147
1,0.0,0.82786,0.11512,0.05702
1,1.0,0.05013,0.93724,0.01262
0,1.0,0.35359,0.5865,0.05991
0,2.0,0.18068,0.06785,0.75148
0,2.0,0.1807,0.06786,0.75145
1,2.0,0.18066,0.06785,0.7515
1,0.0,0.81904,0.14685,0.03411
0,0.0,0.81863,0.14981,0.03155
1,0.0,0.82051,0.14814,0.03135
0,0.0,0.81159,0.15238,0.03603
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.81703,0.14949,0.03348
0,1.0,0.28447,0.66355,0.05198
0,2.0,0.18069,0.06785,0.75145
2,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06785,0.75145
2,2.0,0.18069,0.06786,0.75145
1,2.0,0.18071,0.06786,0.75143
2,2.0,0.1807,0.06786,0.75145
0,2.0,0.18068,0.06785,0.75147
0,2.0,0.18069,0.06785,0.75146
0,2.0,0.1807,0.06785,0.75145
2,2.0,0.18066,0.06786,0.75148
1,0.0,0.80174,0.15865,0.03962
0,2.0,0.18074,0.06786,0.75139
2,2.0,0.18069,0.06786,0.75145
1,0.0,0.46008,0.44804,0.09188
0,2.0,0.18069,0.06785,0.75146
1,2.0,0.18069,0.06786,0.75146
0,2.0,0.18072,0.06788,0.7514
2,2.0,0.1807,0.06786,0.75144
1,1.0,0.02327,0.97091,0.00582
0,0.0,0.81771,0.14904,0.03324
0,2.0,0.18068,0.06785,0.75147
0,0.0,0.4906,0.44047,0.06893
1,0.0,0.81884,0.14649,0.03466
1,0.0,0.77385,0.18675,0.0394
0,0.0,0.81532,0.15127,0.0334
2,0.0,0.8055,0.15969,0.03481
1,0.0,0.80123,0.16325,0.03552
1,0.0,0.82003,0.1449,0.03507
1,1.0,0.43721,0.49303,0.06976
0,0.0,0.8132,0.15337,0.03342
0,2.0,0.18067,0.06785,0.75148
0,2.0,0.1807,0.06786,0.75145
0,2.0,0.18069,0.06785,0.75146
0,2.0,0.18081,0.06789,0.75131
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.82984,0.13769,0.03247
2,0.0,0.80938,0.15636,0.03426
0,2.0,0.18065,0.06784,0.75151
1,0.0,0.65485,0.25131,0.09384
1,0.0,0.80767,0.15269,0.03964
1,1.0,0.03607,0.95425,0.00968
2,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18068,0.06786,0.75146
2,2.0,0.1807,0.06786,0.75145
2,0.0,0.82137,0.14472,0.03391
0,2.0,0.18068,0.06785,0.75147
0,1.0,0.18557,0.77087,0.04356
2,2.0,0.1807,0.06786,0.75144
0,2.0,0.18068,0.06785,0.75146
0,0.0,0.79033,0.17195,0.03772
